529,different,9
2342,same,0
3997,same,0
137,different,34
1553,different,26
2972,same,1
1563,different,5
2012,same,0
2793,same,0
3145,same,0
354,different,12
1697,different,5
2192,same,0
3789,same,1
1666,different,17
819,different,21
2111,same,0
3849,same,0
3396,same,0
3494,same,0
2357,same,0
1470,different,26
584,different,24
3717,same,0
1359,different,19
2057,same,0
3886,same,0
1706,different,25
2547,same,0
3519,same,0
1398,different,29
2626,same,2
238,different,7
333,different,24
424,different,22
3720,same,0
2862,same,1
1279,different,6
1461,different,14
3327,same,1
3941,same,0
781,different,25
770,different,29
3646,same,3
3583,same,0
3820,same,0
2784,same,0
2712,same,0
45,different,9
734,different,29
2949,same,0
1129,different,25
148,different,23
2585,same,0
2950,same,0
950,different,11
3806,same,0
3829,same,0
1263,different,23
3651,same,5
2125,same,2
2035,same,0
2371,same,0
1225,different,10
3077,same,0
3196,same,0
2837,same,0
3980,same,3
2406,same,0
2558,same,0
3834,same,0
776,different,21
213,different,19
2806,same,0
446,different,11
2776,same,2
1438,different,4
935,different,16
1830,different,42
3889,same,0
2099,same,3
3137,different,6
1857,different,46
607,different,5
652,different,36
3431,same,2
3711,same,0
1320,different,4
503,different,28
3923,same,0
1988,different,16
2831,same,0
343,different,21
133,different,15
558,different,23
1119,different,32
308,different,22
601,different,30
3828,same,0
1881,different,33
229,different,32
1021,different,29
246,different,26
1380,different,37
3747,same,0
3536,same,1
1548,different,27
1783,different,17
1463,different,22
1716,same,9
3211,same,0
1632,different,20
4000,same,0
2455,same,0
532,different,21
1665,same,8
3290,same,0
48,different,9
3170,same,1
1699,different,19
1704,different,16
2428,same,1
1638,different,4
421,different,30
1482,different,32
2785,same,0
3644,same,1
2838,same,0
475,different,22
1504,different,27
1670,different,7
3140,same,0
3509,same,0
456,different,22
3892,same,0
1328,different,20
533,different,10
2130,same,0
1549,different,19
2568,same,0
337,different,5
2116,same,0
1687,different,19
2184,same,0
286,different,26
2051,same,0
1178,different,31
462,different,26
1648,different,20
3759,same,0
1946,different,34
2631,same,0
932,different,6
2651,same,1
289,different,7
1394,different,13
2186,same,0
108,different,20
248,different,28
1241,different,28
854,different,32
1523,different,29
956,different,42
2364,same,1
3791,same,0
2922,same,0
2106,same,0
247,different,42
983,different,22
528,different,22
1848,different,35
1624,different,19
2132,same,0
653,different,43
170,different,31
2370,same,0
3623,same,0
3798,same,0
1756,different,7
712,different,15
1083,different,17
480,different,3
3813,same,0
344,different,8
3891,same,0
1408,different,11
3339,same,0
169,different,14
3787,same,0
3555,same,0
3956,same,2
1259,different,28
1204,different,6
2206,same,1
3599,same,1
2324,same,0
3976,same,2
3277,same,0
426,different,35
1403,different,34
3673,same,0
3804,same,1
777,different,27
3522,same,0
1233,different,22
3222,same,0
2935,same,0
1877,different,38
414,different,17
1971,different,11
1266,different,27
1011,different,37
1556,different,27
158,different,23
2743,same,0
2296,same,0
3228,same,0
2146,same,0
896,different,23
1309,different,23
660,different,28
1571,different,29
3940,same,0
1635,different,8
1727,different,37
2015,same,0
2796,same,0
846,different,28
2902,same,0
197,different,18
2242,same,0
1962,different,23
2006,same,0
2361,same,0
1163,different,19
2979,same,0
927,different,25
3074,same,0
1551,different,20
2772,same,0
46,different,25
3620,same,0
1014,different,24
3041,same,0
1991,different,30
1410,different,27
2144,same,0
3367,same,1
1828,different,17
1674,different,22
3833,same,0
3299,same,2
3989,same,2
1598,different,2
970,different,37
486,different,13
3927,same,0
194,different,36
1993,different,17
3052,same,1
1387,different,1
3926,same,0
1024,different,15
2636,same,1
3212,same,0
609,different,16
1329,different,17
3362,same,0
2453,same,0
3719,same,1
2221,same,0
3760,same,0
3020,same,0
1644,different,29
2891,same,0
1641,different,6
512,different,13
1034,different,38
2775,same,0
1103,different,13
1586,different,47
2990,same,0
3699,same,1
1067,different,11
555,different,22
2487,same,1
2658,same,0
2576,same,0
2946,same,0
2084,same,1
1846,different,24
2439,same,1
874,different,6
3144,same,0
2042,same,0
190,different,11
3105,same,0
1236,different,22
1936,different,32
3601,same,1
790,different,22
434,different,20
3960,same,1
3773,same,0
3581,same,1
578,different,11
1552,different,27
2745,same,0
1082,different,8
1558,different,17
1715,different,8
3628,same,0
729,different,26
1428,different,13
2397,same,0
2500,same,1
3578,same,0
1268,different,14
1597,different,14
353,different,38
3399,same,0
236,different,13
2993,same,2
3063,same,0
1532,different,22
745,different,7
3653,same,0
252,different,9
1171,different,15
1573,different,26
1755,different,12
775,different,22
1063,different,14
1700,different,16
2762,same,1
332,different,13
3279,same,1
3328,same,1
2559,same,0
841,different,27
47,different,24
122,different,13
1162,different,18
2241,same,0
1522,different,31
3579,same,0
718,different,33
189,different,31
1012,different,10
1524,different,38
3389,same,0
735,different,9
3050,same,0
2761,same,1
1926,different,12
2379,same,1
3811,same,2
2963,same,0
1333,different,36
225,different,20
3223,same,1
2162,same,2
1335,different,30
2340,same,0
1167,different,11
2197,same,0
3120,same,0
1799,different,43
3614,same,0
1931,different,32
280,different,26
1152,different,22
3888,same,0
347,different,10
1906,different,28
488,different,28
1720,different,21
2175,same,1
1370,different,23
3975,same,0
586,different,7
3246,same,1
2052,same,1
2835,same,0
1360,different,26
765,different,31
3361,same,0
3116,same,0
2792,same,0
1609,different,27
2314,same,1
2467,same,0
69,different,21
912,different,31
2355,same,1
255,different,20
2497,same,0
181,different,27
2825,same,1
3738,same,0
1176,same,5
3213,same,0
1437,different,14
697,different,30
1145,different,26
3846,same,1
2760,same,0
1483,different,23
786,different,26
2365,different,5
3157,same,2
2672,same,0
1122,different,12
3060,same,0
2168,same,0
227,different,17
3266,same,0
1919,different,16
3527,same,1
3186,same,0
4,different,5
1740,different,18
753,different,19
3887,same,0
2810,same,3
3914,same,0
594,different,29
3055,same,0
851,different,27
1843,different,32
2611,same,0
2701,same,3
1126,different,5
1404,different,20
2682,same,0
341,different,18
